datetime,activity_count,axis_x,axis_y,axis_z,vector_magnitude
2000-01-02 19:56:00,243,59,87,96,142.67
2000-01-02 19:57:00,1669,575,557,537,964.09
2000-01-02 19:58:00,1557,437,556,564,904.55
2000-01-02 19:59:00,1614,414,638,562,945.39
2000-01-02 20:00:00,1541,593,309,639,925.05
2000-01-02 20:01:00,1891,435,689,767,1119.16
2000-01-02 20:02:00,1388,331,640,417,832.66
2000-01-02 20:03:00,1679,570,463,646,978.26
2000-01-02 20:04:00,1287,349,406,531,754.53
2000-01-02 20:05:00,1342,281,593,468,806.27
2000-01-02 20:06:00,1281,400,386,495,744.42
2000-01-02 20:07:00,3354,984,1334,1035,1954.53
2000-01-02 20:08:00,323,93,70,160,198.14
2000-01-02 20:09:00,143,32,51,60,85.22
2000-01-02 20:10:00,1462,320,442,700,887.36
2000-01-02 20:11:00,1358,443,362,553,795.82
2000-01-02 20:12:00,1404,328,577,499,830.43
2000-01-02 20:13:00,1316,372,493,452,765.02
2000-01-02 20:14:00,1292,407,438,447,746.53
2000-01-02 20:15:00,1183,243,421,520,711.35
2000-01-02 20:16:00,1327,317,435,575,787.99
2000-01-02 20:17:00,1374,311,593,470,817.88
2000-01-02 20:18:00,675,185,190,300,400.72
2000-01-02 20:19:00,1283,296,426,561,764.14
2000-01-02 20:20:00,1251,294,573,384,749.62
2000-01-02 20:21:00,288,66,123,99,171.04
2000-01-02 20:22:00,1017,383,184,450,618.92
2000-01-02 20:23:00,1243,477,170,596,782.25
2000-01-02 20:24:00,1207,472,236,499,726.36
2000-01-02 20:25:00,1098,289,382,427,641.74
2000-01-02 20:26:00,212,65,67,79,122.71
2000-01-02 20:27:00,278,85,68,124,165.68
2000-01-02 20:28:00,1003,317,203,483,612.75
2000-01-02 20:29:00,1100,273,321,506,658.50
2000-01-02 20:30:00,1040,258,286,496,627.72
2000-01-02 20:31:00,3476,1271,781,1424,2062.34
2000-01-02 20:32:00,862,282,283,297,497.72
2000-01-02 20:33:00,1120,366,323,430,650.94
2000-01-02 20:34:00,1011,208,328,475,613.71
2000-01-02 20:35:00,955,253,410,292,563.31
2000-01-02 20:36:00,1018,344,352,322,587.93
2000-01-02 20:37:00,1022,366,274,383,596.06
2000-01-02 20:38:00,124,34,44,46,72.16
2000-01-02 20:39:00,986,305,354,327,570.47
2000-01-02 20:40:00,835,249,256,330,486.51
2000-01-02 20:41:00,937,195,344,397,560.68
2000-01-02 20:42:00,867,181,345,341,517.47
2000-01-02 20:43:00,978,266,351,360,569.13
2000-01-02 20:44:00,157,44,62,51,91.71
2000-01-02 20:45:00,876,319,230,327,511.62
2000-01-02 20:46:00,935,194,357,384,558.94
2000-01-02 20:47:00,917,297,243,378,538.17
2000-01-02 20:48:00,870,340,134,396,538.84
2000-01-02 20:49:00,2742,616,1278,848,1652.91
2000-01-02 20:50:00,828,209,248,370,492.42
2000-01-02 20:51:00,919,358,253,308,535.99
2000-01-02 20:52:00,853,281,284,288,492.70
2000-01-02 20:53:00,757,257,263,237,437.63
2000-01-02 20:54:00,733,192,224,318,433.23
2000-01-02 20:55:00,666,229,182,256,388.22
2000-01-02 20:56:00,217,64,78,76,125.87
2000-01-02 20:57:00,615,171,139,305,376.54
2000-01-02 20:58:00,819,293,250,276,473.77
2000-01-02 20:59:00,717,186,219,313,424.68
2000-01-02 21:00:00,2688,688,973,1028,1573.42
2000-01-02 21:01:00,540,133,243,165,322.32
2000-01-02 21:02:00,700,165,255,280,413.09
2000-01-02 21:03:00,613,207,215,192,354.55
2000-01-02 21:04:00,861,222,209,429,526.79
2000-01-02 21:05:00,731,184,207,340,438.37
2000-01-02 21:06:00,162,58,29,75,99.00
2000-01-02 21:07:00,749,231,175,343,449.08
2000-01-02 21:08:00,716,241,248,228,413.84
2000-01-02 21:09:00,672,249,103,320,418.66
2000-01-02 21:10:00,3435,1348,716,1372,2052.02
2000-01-02 21:11:00,3656,1115,918,1623,2172.71
2000-01-02 21:12:00,2974,658,1406,910,1799.64
2000-01-02 21:13:00,736,224,168,344,443.74
2000-01-02 21:14:00,624,160,244,220,365.63
2000-01-02 21:15:00,675,135,281,259,405.42
2000-01-02 21:16:00,583,126,179,278,354.02
2000-01-02 21:17:00,2985,919,999,1067,1726.52
2000-01-02 21:18:00,647,133,276,238,387.91
2000-01-02 21:19:00,592,190,113,289,364.07
2000-01-02 21:20:00,524,140,198,186,305.56
2000-01-02 21:21:00,690,210,233,248,399.42
2000-01-02 21:22:00,112,40,38,34,64.67
2000-01-02 21:23:00,509,173,179,157,294.44
2000-01-02 21:24:00,563,218,80,264,352.08
2000-01-02 21:25:00,568,183,170,216,329.66
2000-01-02 21:26:00,70,19,24,27,41.00
2000-01-02 21:27:00,575,121,242,212,343.89
2000-01-02 21:28:00,668,199,193,277,391.64
2000-01-02 21:29:00,63,16,22,26,37.05
2000-01-02 21:30:00,86,31,20,35,51.15
2000-01-02 21:31:00,533,185,91,257,329.68
2000-01-02 21:32:00,69,24,19,26,40.32
2000-01-02 21:33:00,147,58,29,59,87.95
2000-01-02 21:34:00,540,128,219,193,318.59
2000-01-02 21:35:00,493,158,148,188,286.37
2000-01-02 21:36:00,448,141,104,203,267.91
2000-01-02 21:37:00,547,191,109,247,330.57
2000-01-02 21:38:00,440,166,102,172,260.10
2000-01-02 21:39:00,541,124,193,224,320.65
2000-01-02 21:40:00,110,36,35,40,63.87
2000-01-02 21:41:00,491,179,88,224,299.85
2000-01-02 21:42:00,505,158,152,195,293.34
2000-01-02 21:43:00,412,92,163,156,244.23
2000-01-02 21:44:00,510,120,172,218,302.37
2000-01-02 21:45:00,425,142,137,146,245.68
2000-01-02 21:46:00,566,172,122,271,343.81
2000-01-02 21:47:00,521,198,81,243,323.11
2000-01-02 21:48:00,53,17,13,23,31.30
2000-01-02 21:49:00,533,165,127,241,318.54
2000-01-02 21:50:00,465,128,124,212,277.32
2000-01-02 21:51:00,411,149,93,170,243.85
2000-01-02 21:52:00,495,118,214,163,293.88
2000-01-02 21:53:00,114,32,30,52,68.08
2000-01-02 21:54:00,474,143,159,172,274.39
2000-01-02 21:55:00,503,101,176,227,304.10
2000-01-02 21:56:00,382,144,93,144,224.13
2000-01-02 21:57:00,450,97,200,153,269.99
2000-01-02 21:58:00,426,158,58,211,269.51
2000-01-02 21:59:00,2299,750,823,727,1329.41
2000-01-02 22:00:00,445,135,99,210,268.87
2000-01-02 22:01:00,390,89,152,149,230.72
2000-01-02 22:02:00,376,120,110,146,218.83
2000-01-02 22:03:00,457,104,175,178,270.66
2000-01-02 22:04:00,43,15,8,20,26.23
2000-01-02 22:05:00,367,141,48,178,232.37
2000-01-02 22:06:00,1857,719,572,565,1079.01
2000-01-02 22:07:00,390,151,104,135,227.95
2000-01-02 22:08:00,400,153,110,136,232.88
2000-01-02 22:09:00,765,178,220,367,463.71
2000-01-02 22:10:00,420,153,105,161,246.24
2000-01-02 22:11:00,408,161,80,167,245.61
2000-01-02 22:12:00,2657,672,1030,955,1557.31
2000-01-02 22:13:00,106,22,46,38,63.73
2000-01-02 22:14:00,2110,527,863,719,1241.03
2000-01-02 22:15:00,515,196,69,250,324.98
2000-01-02 22:16:00,402,93,187,122,242.09
2000-01-02 22:17:00,331,121,72,138,197.09
2000-01-02 22:18:00,364,97,115,151,213.49
2000-01-02 22:19:00,361,89,120,152,213.35
2000-01-02 22:20:00,400,121,149,129,231.73
2000-01-02 22:21:00,359,88,161,110,214.02
2000-01-02 22:22:00,319,105,84,131,187.25
2000-01-02 22:23:00,396,135,107,155,231.11
2000-01-02 22:24:00,403,150,67,186,248.41
2000-01-02 22:25:00,71,26,22,22,40.99
2000-01-02 22:26:00,68,18,17,32,40.73
2000-01-02 22:27:00,405,137,71,197,250.35
2000-01-02 22:28:00,315,125,85,106,184.26
2000-01-02 22:29:00,343,109,99,134,199.75
2000-01-02 22:30:00,325,100,87,138,191.21
2000-01-02 22:31:00,46,10,14,22,28.05
2000-01-02 22:32:00,392,112,96,183,235.46
2000-01-02 22:33:00,278,72,95,112,163.12
2000-01-02 22:34:00,348,74,131,143,207.33
2000-01-02 22:35:00,408,119,122,167,238.79
2000-01-02 22:36:00,103,32,35,36,59.30
2000-01-02 22:37:00,349,116,75,159,210.20
2000-01-02 22:38:00,88,29,20,39,52.50
2000-01-02 22:39:00,341,78,134,129,201.73
2000-01-02 22:40:00,322,73,99,151,194.16
2000-01-02 22:41:00,338,121,65,152,204.83
2000-01-02 22:42:00,336,83,110,143,198.62
2000-01-02 22:43:00,392,147,76,170,236.79
2000-01-02 22:44:00,387,80,147,160,231.43
2000-01-02 22:45:00,350,122,110,117,202.33
2000-01-02 22:46:00,332,79,113,139,196.09
2000-01-02 22:47:00,368,92,152,124,217.00
2000-01-02 22:48:00,326,80,94,152,195.55
2000-01-02 22:49:00,296,65,108,123,175.89
2000-01-02 22:50:00,354,95,115,144,207.57
2000-01-02 22:51:00,358,141,82,135,212.07
2000-01-02 22:52:00,308,110,73,125,181.58
2000-01-02 22:53:00,371,82,108,181,226.17
2000-01-02 22:54:00,319,88,118,112,185.31
2000-01-02 22:55:00,60,20,16,24,34.94
2000-01-02 22:56:00,342,130,50,163,214.05
2000-01-02 22:57:00,346,103,132,112,201.03
2000-01-02 22:58:00,353,127,104,123,204.50
2000-01-02 22:59:00,360,95,135,130,210.17
2000-01-02 23:00:00,32,5,22,5,23.05
2000-01-02 23:01:00,35,9,19,7,22.10
2000-01-02 23:02:00,66,18,36,12,42.22
2000-01-02 23:03:00,82,21,43,18,51.32
2000-01-02 23:04:00,27,6,22,0,22.53
2000-01-02 23:05:00,53,13,40,0,42.18
2000-01-02 23:06:00,20,4,13,3,14.11
2000-01-02 23:07:00,85,18,66,1,68.43
2000-01-02 23:08:00,5,1,4,1,3.86
2000-01-02 23:09:00,96,12,73,11,74.47
2000-01-02 23:10:00,82,13,63,6,64.62
2000-01-02 23:11:00,90,24,55,11,60.71
2000-01-02 23:12:00,30,4,21,6,21.85
2000-01-02 23:13:00,27,3,20,3,20.80
2000-01-02 23:14:00,21,3,17,2,17.00
2000-01-02 23:15:00,37,7,22,8,24.50
2000-01-02 23:16:00,54,13,39,2,40.77
2000-01-02 23:17:00,35,6,24,5,25.26
2000-01-02 23:18:00,82,20,65,0,67.86
2000-01-02 23:19:00,122,30,90,2,94.65
2000-01-02 23:20:00,33,9,18,6,20.85
2000-01-02 23:21:00,100,14,52,34,63.62
2000-01-02 23:22:00,177,22,94,60,113.97
2000-01-02 23:23:00,79,18,60,1,62.73
2000-01-02 23:24:00,74,21,54,0,57.52
2000-01-02 23:25:00,52,11,29,12,33.36
2000-01-02 23:26:00,34,8,21,5,23.02
2000-01-02 23:27:00,63,12,38,13,42.21
2000-01-02 23:28:00,55,12,30,13,35.01
2000-01-02 23:29:00,33,4,18,12,21.69
2000-01-02 23:30:00,234,32,162,40,170.11
2000-01-02 23:31:00,47,7,34,7,34.84
2000-01-02 23:32:00,60,6,45,9,46.31
2000-01-02 23:33:00,32,5,25,3,25.36
2000-01-02 23:34:00,44,7,28,9,30.07
2000-01-02 23:35:00,30,5,23,2,23.49
2000-01-02 23:36:00,54,7,31,16,35.53
2000-01-02 23:37:00,82,11,53,18,57.05
2000-01-02 23:38:00,72,20,43,9,48.53
2000-01-02 23:39:00,351,43,251,57,260.71
2000-01-02 23:40:00,161,16,109,36,115.55
2000-01-02 23:41:00,58,14,35,10,38.59
2000-01-02 23:42:00,80,11,57,11,59.48
2000-01-02 23:43:00,191,55,150,0,160.13
2000-01-02 23:44:00,130,23,70,37,82.75
2000-01-02 23:45:00,134,14,75,45,88.29
2000-01-02 23:46:00,47,9,30,7,32.17
2000-01-02 23:47:00,107,26,76,5,80.45
2000-01-02 23:48:00,191,40,109,42,123.53
2000-01-02 23:49:00,30,8,20,2,21.77
2000-01-02 23:50:00,34,10,26,0,27.56
2000-01-02 23:51:00,139,35,73,30,86.73
2000-01-02 23:52:00,61,15,48,0,50.28
2000-01-02 23:53:00,62,17,36,9,40.82
2000-01-02 23:54:00,51,11,39,1,40.72
2000-01-02 23:55:00,78,14,41,22,49.08
2000-01-02 23:56:00,90,25,49,16,57.23
2000-01-02 23:57:00,33,8,17,7,20.48
2000-01-02 23:58:00,63,18,33,12,39.69
2000-01-02 23:59:00,24,4,15,5,16.69
2000-01-03 00:00:00,37,5,23,9,25.05
2000-01-03 00:01:00,70,9,46,15,48.99
2000-01-03 00:02:00,65,14,33,18,39.86
2000-01-03 00:03:00,42,9,32,1,33.46
2000-01-03 00:04:00,43,4,26,12,29.45
2000-01-03 00:05:00,67,11,54,2,54.95
2000-01-03 00:06:00,33,3,24,6,24.54
2000-01-03 00:07:00,54,14,36,3,39.32
2000-01-03 00:08:00,65,9,35,21,42.02
2000-01-03 00:09:00,102,26,63,13,69.39
2000-01-03 00:10:00,41,5,23,13,26.76
2000-01-03 00:11:00,49,10,34,6,35.58
2000-01-03 00:12:00,53,10,36,7,38.31
2000-01-03 00:13:00,60,11,41,8,42.79
2000-01-03 00:14:00,76,22,45,9,51.13
2000-01-03 00:15:00,152,16,79,58,99.09
2000-01-03 00:16:00,17,4,12,1,12.38
2000-01-03 00:17:00,47,8,32,7,33.93
2000-01-03 00:18:00,68,18,40,10,44.62
2000-01-03 00:19:00,78,20,42,15,49.14
2000-01-03 00:20:00,295,37,217,41,224.08
2000-01-03 00:21:00,67,10,43,14,46.25
2000-01-03 00:22:00,95,10,49,37,61.67
2000-01-03 00:23:00,45,5,34,5,34.87
2000-01-03 00:24:00,44,8,29,7,30.80
2000-01-03 00:25:00,63,10,47,6,48.52
2000-01-03 00:26:00,50,7,27,16,31.83
2000-01-03 00:27:00,27,6,20,0,21.08
2000-01-03 00:28:00,44,6,28,9,30.50
2000-01-03 00:29:00,54,14,40,0,41.95
2000-01-03 00:30:00,55,16,43,0,45.68
2000-01-03 00:31:00,47,7,25,16,30.01
2000-01-03 00:32:00,37,8,29,0,30.54
2000-01-03 00:33:00,30,8,19,2,21.07
2000-01-03 00:34:00,40,10,26,3,28.59
2000-01-03 00:35:00,58,13,41,4,43.49
2000-01-03 00:36:00,33,4,20,9,22.10
2000-01-03 00:37:00,250,57,169,23,180.06
2000-01-03 00:38:00,58,12,42,3,44.21
2000-01-03 00:39:00,50,9,32,9,34.17
2000-01-03 00:40:00,31,4,22,5,23.23
2000-01-03 00:41:00,30,6,19,4,20.95
2000-01-03 00:42:00,17,2,10,4,11.39
2000-01-03 00:43:00,67,14,39,13,43.74
2000-01-03 00:44:00,24,6,12,5,14.93
2000-01-03 00:45:00,36,10,23,3,24.99
2000-01-03 00:46:00,66,15,50,1,52.35
2000-01-03 00:47:00,69,19,40,10,45.12
2000-01-03 00:48:00,96,17,51,29,60.61
2000-01-03 00:49:00,74,22,48,4,52.95
2000-01-03 00:50:00,94,18,49,27,59.00
2000-01-03 00:51:00,50,5,35,10,36.89
2000-01-03 00:52:00,53,7,35,11,37.32
2000-01-03 00:53:00,91,27,52,12,59.41
2000-01-03 00:54:00,87,10,58,20,61.90
2000-01-03 00:55:00,46,6,34,5,35.22
2000-01-03 00:56:00,30,7,18,4,20.13
2000-01-03 00:57:00,51,7,30,15,33.59
2000-01-03 00:58:00,67,17,43,7,46.29
2000-01-03 00:59:00,92,20,53,19,59.92
2000-01-03 01:00:00,40,9,21,10,24.89
2000-01-03 01:01:00,30,5,20,6,21.42
2000-01-03 01:02:00,49,7,32,9,34.38
2000-01-03 01:03:00,65,17,41,7,44.95
2000-01-03 01:04:00,99,11,58,30,66.40
2000-01-03 01:05:00,57,10,43,4,44.27
2000-01-03 01:06:00,57,9,36,12,38.65
2000-01-03 01:07:00,51,8,28,14,32.27
2000-01-03 01:08:00,45,7,30,8,32.22
2000-01-03 01:09:00,57,17,29,12,35.16
2000-01-03 01:10:00,37,4,21,12,24.83
2000-01-03 01:11:00,46,10,30,6,32.15
2000-01-03 01:12:00,57,10,32,15,36.42
2000-01-03 01:13:00,34,5,17,12,21.70
2000-01-03 01:14:00,38,9,28,1,29.47
2000-01-03 01:15:00,80,16,58,6,60.73
2000-01-03 01:16:00,32,9,22,1,23.64
2000-01-03 01:17:00,61,16,38,6,42.08
2000-01-03 01:18:00,46,5,36,5,36.49
2000-01-03 01:19:00,52,11,35,6,37.11
2000-01-03 01:20:00,24,4,12,8,14.82
2000-01-03 01:21:00,67,12,42,12,45.65
2000-01-03 01:22:00,37,6,23,8,24.99
2000-01-03 01:23:00,37,10,25,1,27.46
2000-01-03 01:24:00,71,12,47,12,50.18
2000-01-03 01:25:00,51,8,38,4,39.52
2000-01-03 01:26:00,36,10,20,6,23.23
2000-01-03 01:27:00,29,4,21,4,21.63
2000-01-03 01:28:00,67,12,41,13,44.97
2000-01-03 01:29:00,56,12,34,10,37.42
2000-01-03 01:30:00,66,10,52,4,53.30
2000-01-03 01:31:00,100,17,62,21,67.79
2000-01-03 01:32:00,47,8,37,3,37.72
2000-01-03 01:33:00,85,9,56,20,60.23
2000-01-03 01:34:00,23,3,18,2,18.49
2000-01-03 01:35:00,51,13,29,9,32.92
2000-01-03 01:36:00,37,8,20,9,23.32
2000-01-03 01:37:00,68,15,36,16,42.38
2000-01-03 01:38:00,56,16,28,12,34.63
2000-01-03 01:39:00,34,5,19,11,22.05
2000-01-03 01:40:00,71,16,46,9,49.52
2000-01-03 01:41:00,43,4,22,16,27.62
2000-01-03 01:42:00,32,9,17,6,20.36
2000-01-03 01:43:00,20,2,16,2,16.37
2000-01-03 01:44:00,95,28,65,3,70.54
2000-01-03 01:45:00,49,6,27,16,31.95
2000-01-03 01:46:00,82,23,64,0,67.58
2000-01-03 01:47:00,78,20,55,2,59.03
2000-01-03 01:48:00,103,13,56,34,66.92
2000-01-03 01:49:00,37,10,26,0,28.26
2000-01-03 01:50:00,41,11,29,0,31.33
2000-01-03 01:51:00,52,7,39,6,40.10
2000-01-03 01:52:00,38,6,27,6,27.99
2000-01-03 01:53:00,42,6,33,2,34.04
2000-01-03 01:54:00,30,7,19,3,20.61
2000-01-03 01:55:00,56,16,36,4,40.01
2000-01-03 01:56:00,35,8,19,7,22.20
2000-01-03 01:57:00,70,10,38,22,45.21
2000-01-03 01:58:00,85,24,64,0,67.93
2000-01-03 01:59:00,59,17,43,0,46.41
2000-01-03 02:00:00,69,12,39,18,44.45
2000-01-03 02:01:00,38,10,22,5,24.78
2000-01-03 02:02:00,43,12,22,9,26.33
2000-01-03 02:03:00,75,21,39,15,46.72
2000-01-03 02:04:00,46,8,24,13,28.63
2000-01-03 02:05:00,29,3,17,9,19.19
2000-01-03 02:06:00,57,11,40,6,42.11
2000-01-03 02:07:00,59,13,31,14,36.80
2000-01-03 02:08:00,174,40,104,30,115.08
2000-01-03 02:09:00,27,4,18,5,19.14
2000-01-03 02:10:00,52,16,35,1,38.63
2000-01-03 02:11:00,55,12,40,3,41.83
2000-01-03 02:12:00,48,13,25,10,29.97
2000-01-03 02:13:00,60,16,44,0,47.35
2000-01-03 02:14:00,38,6,25,7,26.83
2000-01-03 02:15:00,46,6,34,6,35.18
2000-01-03 02:16:00,22,6,11,5,13.76
2000-01-03 02:17:00,39,9,30,0,31.41
2000-01-03 02:18:00,53,7,27,19,33.81
2000-01-03 02:19:00,350,62,223,65,240.56
2000-01-03 02:20:00,94,22,73,0,75.86
2000-01-03 02:21:00,60,8,45,7,45.96
2000-01-03 02:22:00,45,13,33,0,35.01
2000-01-03 02:23:00,40,9,31,0,32.32
2000-01-03 02:24:00,121,31,89,1,94.00
2000-01-03 02:25:00,52,15,33,4,36.25
2000-01-03 02:26:00,33,8,16,8,20.14
2000-01-03 02:27:00,98,10,76,12,77.63
2000-01-03 02:28:00,69,12,50,7,51.99
2000-01-03 02:29:00,72,14,37,22,45.12
2000-01-03 02:30:00,81,23,42,16,50.56
2000-01-03 02:31:00,44,11,31,2,33.23
2000-01-03 02:32:00,47,13,35,0,37.62
2000-01-03 02:33:00,279,48,191,40,200.83
2000-01-03 02:34:00,53,11,30,12,33.93
2000-01-03 02:35:00,36,6,22,7,24.35
2000-01-03 02:36:00,48,10,31,8,33.13
2000-01-03 02:37:00,98,23,79,0,81.89
2000-01-03 02:38:00,49,11,30,8,32.62
2000-01-03 02:39:00,32,6,21,6,22.27
2000-01-03 02:40:00,351,105,249,0,270.46
2000-01-03 02:41:00,20,5,13,1,14.45
2000-01-03 02:42:00,44,11,33,0,35.11
2000-01-03 02:43:00,69,9,55,6,55.97
2000-01-03 02:44:00,49,10,36,4,37.22
2000-01-03 02:45:00,45,12,30,4,32.24
2000-01-03 02:46:00,57,10,40,6,42.16
2000-01-03 02:47:00,35,7,24,4,24.95
2000-01-03 02:48:00,50,15,36,0,39.00
2000-01-03 02:49:00,15,4,10,2,10.96
2000-01-03 02:50:00,284,57,179,48,193.71
2000-01-03 02:51:00,50,5,39,5,39.74
2000-01-03 02:52:00,57,9,34,14,37.85
2000-01-03 02:53:00,70,14,56,0,57.53
2000-01-03 02:54:00,111,17,85,9,87.24
2000-01-03 02:55:00,26,5,20,1,21.20
2000-01-03 02:56:00,36,11,19,6,22.43
2000-01-03 02:57:00,79,9,40,30,50.62
2000-01-03 02:58:00,76,13,41,22,48.39
2000-01-03 02:59:00,44,7,30,6,31.74
2000-01-03 03:00:00,83,16,63,4,64.82
2000-01-03 03:01:00,450,118,287,45,313.79
2000-01-03 03:02:00,62,14,47,1,48.70
2000-01-03 03:03:00,96,23,69,5,72.62
2000-01-03 03:04:00,28,5,19,5,19.79
2000-01-03 03:05:00,53,12,32,9,35.08
2000-01-03 03:06:00,37,4,28,5,28.29
2000-01-03 03:07:00,70,10,55,5,56.21
2000-01-03 03:08:00,37,9,27,1,28.59
2000-01-03 03:09:00,30,7,22,1,22.99
2000-01-03 03:10:00,40,6,31,4,31.32
2000-01-03 03:11:00,43,7,32,4,33.51
2000-01-03 03:12:00,85,25,65,0,69.48
2000-01-03 03:13:00,41,6,28,7,29.61
2000-01-03 03:14:00,62,9,41,12,43.75
2000-01-03 03:15:00,42,12,26,4,28.84
2000-01-03 03:16:00,52,15,39,0,41.70
2000-01-03 03:17:00,64,7,39,18,43.27
2000-01-03 03:18:00,282,81,144,57,174.51
2000-01-03 03:19:00,218,65,111,42,135.44
2000-01-03 03:20:00,34,7,27,0,27.98
2000-01-03 03:21:00,50,6,36,8,37.16
2000-01-03 03:22:00,107,25,66,16,72.65
2000-01-03 03:23:00,26,7,18,1,19.35
2000-01-03 03:24:00,120,31,92,0,97.22
2000-01-03 03:25:00,79,22,40,18,48.72
2000-01-03 03:26:00,95,16,56,22,62.81
2000-01-03 03:27:00,79,17,56,6,58.87
2000-01-03 03:28:00,33,4,21,9,23.06
2000-01-03 03:29:00,66,8,37,21,43.02
2000-01-03 03:30:00,54,13,39,2,40.99
2000-01-03 03:31:00,171,19,128,24,131.80
2000-01-03 03:32:00,83,13,47,23,53.52
2000-01-03 03:33:00,61,10,33,19,39.15
2000-01-03 03:34:00,42,5,29,8,30.38
2000-01-03 03:35:00,28,4,19,5,19.87
2000-01-03 03:36:00,53,12,41,0,42.55
2000-01-03 03:37:00,44,8,23,14,27.53
2000-01-03 03:38:00,180,39,91,50,111.05
2000-01-03 03:39:00,52,8,33,11,35.56
2000-01-03 03:40:00,59,8,33,17,38.49
2000-01-03 03:41:00,73,20,58,0,61.01
2000-01-03 03:42:00,28,8,20,0,21.63
2000-01-03 03:43:00,34,4,20,10,22.74
2000-01-03 03:44:00,45,10,26,9,29.02
2000-01-03 03:45:00,66,10,49,8,50.09
2000-01-03 03:46:00,37,9,19,9,22.57
2000-01-03 03:47:00,58,6,44,8,44.77
2000-01-03 03:48:00,30,5,20,4,21.00
2000-01-03 03:49:00,43,4,29,9,31.05
2000-01-03 03:50:00,78,13,60,5,61.67
2000-01-03 03:51:00,95,16,63,16,66.60
2000-01-03 03:52:00,53,13,38,1,40.60
2000-01-03 03:53:00,40,7,30,3,30.88
2000-01-03 03:54:00,278,53,197,28,205.96
2000-01-03 03:55:00,44,12,35,0,36.86
2000-01-03 03:56:00,59,15,32,12,37.09
2000-01-03 03:57:00,69,10,35,25,43.88
2000-01-03 03:58:00,60,14,41,5,43.38
2000-01-03 03:59:00,51,5,33,13,35.81
2000-01-03 04:00:00,45,8,24,13,28.26
2000-01-03 04:01:00,52,14,37,0,40.06
2000-01-03 04:02:00,55,13,30,12,34.97
2000-01-03 04:03:00,42,11,30,1,32.07
2000-01-03 04:04:00,90,25,64,2,68.73
2000-01-03 04:05:00,55,7,35,12,38.17
2000-01-03 04:06:00,51,12,38,0,40.12
2000-01-03 04:07:00,299,38,176,86,199.15
2000-01-03 04:08:00,77,19,58,0,61.11
2000-01-03 04:09:00,111,26,79,6,83.42
2000-01-03 04:10:00,97,29,67,1,72.50
2000-01-03 04:11:00,28,4,21,3,21.75
2000-01-03 04:12:00,47,6,33,8,34.42
2000-01-03 04:13:00,44,9,32,3,33.74
2000-01-03 04:14:00,29,3,18,8,20.12
2000-01-03 04:15:00,74,14,47,13,50.64
2000-01-03 04:16:00,42,11,24,7,26.96
2000-01-03 04:17:00,74,17,39,17,46.12
2000-01-03 04:18:00,32,9,16,6,19.80
2000-01-03 04:19:00,197,21,155,22,157.57
2000-01-03 04:20:00,52,7,32,13,35.45
2000-01-03 04:21:00,350,63,181,106,218.78
2000-01-03 04:22:00,36,9,24,2,26.13
2000-01-03 04:23:00,45,12,33,0,34.86
2000-01-03 04:24:00,43,6,26,10,29.09
2000-01-03 04:25:00,27,5,18,4,19.01
2000-01-03 04:26:00,35,9,19,6,22.19
2000-01-03 04:27:00,43,13,23,8,27.08
2000-01-03 04:28:00,21,5,17,0,17.51
2000-01-03 04:29:00,104,13,73,18,76.39
2000-01-03 04:30:00,51,13,26,12,31.56
2000-01-03 04:31:00,113,25,60,28,70.94
2000-01-03 04:32:00,41,10,32,0,33.47
2000-01-03 04:33:00,66,14,37,15,42.29
2000-01-03 04:34:00,37,9,28,0,29.69
2000-01-03 04:35:00,44,13,34,0,36.69
2000-01-03 04:36:00,37,11,19,7,22.98
2000-01-03 04:37:00,70,14,49,7,51.66
2000-01-03 04:38:00,72,21,52,0,55.93
2000-01-03 04:39:00,79,15,63,2,64.57
2000-01-03 04:40:00,38,7,28,3,28.80
2000-01-03 04:41:00,75,10,40,24,47.98
2000-01-03 04:42:00,23,5,18,0,18.68
2000-01-03 04:43:00,67,17,36,13,42.13
2000-01-03 04:44:00,43,5,27,10,29.58
2000-01-03 04:45:00,73,16,54,4,55.94
2000-01-03 04:46:00,35,4,26,5,27.13
2000-01-03 04:47:00,59,15,33,11,38.01
2000-01-03 04:48:00,32,9,24,0,25.39
2000-01-03 04:49:00,47,6,30,11,32.62
2000-01-03 04:50:00,70,9,43,18,47.25
2000-01-03 04:51:00,68,11,45,12,48.10
2000-01-03 04:52:00,78,16,60,3,62.09
2000-01-03 04:53:00,48,10,37,2,38.12
2000-01-03 04:54:00,35,10,27,0,28.48
2000-01-03 04:55:00,76,19,46,11,51.07
2000-01-03 04:56:00,48,9,34,6,35.67
2000-01-03 04:57:00,42,9,33,0,34.00
2000-01-03 04:58:00,44,5,29,10,31.30
2000-01-03 04:59:00,81,9,64,8,65.22
2000-01-03 05:00:00,91,10,66,15,68.27
2000-01-03 05:01:00,32,6,18,8,20.82
2000-01-03 05:02:00,55,14,41,0,43.09
2000-01-03 05:03:00,35,7,25,3,26.20
2000-01-03 05:04:00,32,6,23,3,23.78
2000-01-03 05:05:00,141,28,97,16,102.16
2000-01-03 05:06:00,40,11,28,2,29.67
2000-01-03 05:07:00,116,15,63,38,74.98
2000-01-03 05:08:00,108,30,74,4,80.08
2000-01-03 05:09:00,55,13,41,0,43.47
2000-01-03 05:10:00,36,4,23,9,24.99
