File Name:,DEMO_Actiwatch
Actiwatch Model:,Actiwatch 2
Serial Number:,DEMO_AW_001
Start Date:,1/1/2000
Start Time:,00:00:00
Subject Name:,DEMO-001

Date,Time,Activity,Marker,White Light,Sleep/Wake
1/2/2000,13:30:00,1394.54,0,180,
1/2/2000,13:31:00,190.10,0,1170,
1/2/2000,13:32:00,1570.10,0,831,
1/2/2000,13:33:00,1517.14,0,1414,
1/2/2000,13:34:00,1775.06,0,524,
1/2/2000,13:35:00,1509.98,0,1242,
1/2/2000,13:36:00,2488.72,0,412,
1/2/2000,13:37:00,229.32,0,910,
1/2/2000,13:38:00,1902.37,0,182,
1/2/2000,13:39:00,238.69,0,265,
1/2/2000,13:40:00,1453.62,0,1974,
1/2/2000,13:41:00,1521.12,0,895,
1/2/2000,13:42:00,1665.15,0,344,
1/2/2000,13:43:00,1723.19,0,1475,
1/2/2000,13:44:00,392.58,0,509,
1/2/2000,13:45:00,1575.58,0,538,
1/2/2000,13:46:00,420.62,0,616,
1/2/2000,13:47:00,152.72,0,522,
1/2/2000,13:48:00,1343.25,0,1985,
1/2/2000,13:49:00,1613.38,0,1855,
1/2/2000,13:50:00,185.06,0,661,
1/2/2000,13:51:00,1565.85,0,426,
1/2/2000,13:52:00,1758.04,0,673,
1/2/2000,13:53:00,444.49,0,638,
1/2/2000,13:54:00,1230.22,0,1496,
1/2/2000,13:55:00,1770.62,0,330,
1/2/2000,13:56:00,1713.98,0,1539,
1/2/2000,13:57:00,394.59,0,872,
1/2/2000,13:58:00,1886.18,0,190,
1/2/2000,13:59:00,1719.32,0,1572,
1/2/2000,14:00:00,2635.98,0,1017,
1/2/2000,14:01:00,2143.66,0,1539,
1/2/2000,14:02:00,258.07,0,1067,
1/2/2000,14:03:00,1700.50,0,1207,
1/2/2000,14:04:00,1751.00,0,811,
1/2/2000,14:05:00,445.25,0,935,
1/2/2000,14:06:00,1488.63,0,1055,
1/2/2000,14:07:00,1799.01,0,803,
1/2/2000,14:08:00,1304.39,0,426,
1/2/2000,14:09:00,1710.92,0,1788,
1/2/2000,14:10:00,327.34,0,108,
1/2/2000,14:11:00,1639.09,0,1500,
1/2/2000,14:12:00,1609.15,0,908,
1/2/2000,14:13:00,1459.94,0,935,
1/2/2000,14:14:00,1404.37,0,1642,
1/2/2000,14:15:00,305.45,0,395,
1/2/2000,14:16:00,1829.57,0,1407,
1/2/2000,14:17:00,328.50,0,246,
1/2/2000,14:18:00,2673.52,0,1323,
1/2/2000,14:19:00,1616.29,0,1307,
1/2/2000,14:20:00,1894.08,0,819,
1/2/2000,14:21:00,2526.89,0,1510,
1/2/2000,14:22:00,1377.06,0,155,
1/2/2000,14:23:00,198.60,0,1801,
1/2/2000,14:24:00,1886.86,0,594,
1/2/2000,14:25:00,1479.20,0,1356,
1/2/2000,14:26:00,197.86,0,1136,
1/2/2000,14:27:00,1436.71,0,1438,
1/2/2000,14:28:00,1653.82,0,456,
1/2/2000,14:29:00,1740.47,0,417,
1/2/2000,14:30:00,298.29,0,1624,
1/2/2000,14:31:00,233.53,0,1831,
1/2/2000,14:32:00,1359.07,0,337,
1/2/2000,14:33:00,1676.43,0,850,
1/2/2000,14:34:00,1725.17,0,854,
1/2/2000,14:35:00,1555.04,0,233,
1/2/2000,14:36:00,3042.50,0,2000,
1/2/2000,14:37:00,191.73,0,1013,
1/2/2000,14:38:00,1585.70,0,1292,
1/2/2000,14:39:00,1455.62,0,372,
1/2/2000,14:40:00,1592.46,0,644,
1/2/2000,14:41:00,396.33,0,1862,
1/2/2000,14:42:00,1513.32,0,1232,
1/2/2000,14:43:00,1661.59,0,360,
1/2/2000,14:44:00,1742.13,0,437,
1/2/2000,14:45:00,1574.78,0,561,
1/2/2000,14:46:00,277.74,0,1587,
1/2/2000,14:47:00,1495.06,0,1633,
1/2/2000,14:48:00,1765.06,0,1401,
1/2/2000,14:49:00,1490.73,0,986,
1/2/2000,14:50:00,1525.96,0,181,
1/2/2000,14:51:00,1513.06,0,1978,
1/2/2000,14:52:00,1482.23,0,1098,
1/2/2000,14:53:00,1898.21,0,1991,
1/2/2000,14:54:00,265.71,0,1191,
1/2/2000,14:55:00,1409.87,0,655,
1/2/2000,14:56:00,1762.00,0,491,
1/2/2000,14:57:00,1492.66,0,942,
1/2/2000,14:58:00,1593.63,0,1742,
1/2/2000,14:59:00,1836.70,0,1211,
1/2/2000,15:00:00,1482.16,0,696,
1/2/2000,15:01:00,1641.17,0,474,
1/2/2000,15:02:00,1910.83,0,1040,
1/2/2000,15:03:00,313.15,0,1765,
1/2/2000,15:04:00,2503.50,0,1227,
1/2/2000,15:05:00,1489.62,0,1102,
1/2/2000,15:06:00,1559.65,0,470,
1/2/2000,15:07:00,203.05,0,360,
1/2/2000,15:08:00,1820.18,0,1925,
1/2/2000,15:09:00,1597.05,0,592,
1/2/2000,15:10:00,1565.01,0,1231,
1/2/2000,15:11:00,2937.42,0,1789,
1/2/2000,15:12:00,2880.62,0,652,
1/2/2000,15:13:00,1613.15,0,1926,
1/2/2000,15:14:00,1544.25,0,731,
1/2/2000,15:15:00,1301.30,0,936,
1/2/2000,15:16:00,1756.39,0,1359,
1/2/2000,15:17:00,1618.65,0,1892,
1/2/2000,15:18:00,1565.82,0,1816,
1/2/2000,15:19:00,408.31,0,927,
1/2/2000,15:20:00,1645.69,0,695,
1/2/2000,15:21:00,1752.12,0,1421,
1/2/2000,15:22:00,0.00,0,0,
1/2/2000,15:23:00,0.00,0,0,
1/2/2000,15:24:00,0.00,0,0,
1/2/2000,15:25:00,0.00,0,0,
1/2/2000,15:26:00,0.00,0,0,
1/2/2000,15:27:00,0.00,0,0,
1/2/2000,15:28:00,0.00,0,0,
1/2/2000,15:29:00,0.00,0,0,
1/2/2000,15:30:00,0.00,0,0,
1/2/2000,15:31:00,0.00,0,0,
1/2/2000,15:32:00,0.00,0,0,
1/2/2000,15:33:00,0.00,0,0,
1/2/2000,15:34:00,0.00,0,0,
1/2/2000,15:35:00,0.00,0,0,
1/2/2000,15:36:00,0.00,0,0,
1/2/2000,15:37:00,0.00,0,0,
1/2/2000,15:38:00,0.00,0,0,
1/2/2000,15:39:00,0.00,0,0,
1/2/2000,15:40:00,0.00,0,0,
1/2/2000,15:41:00,0.00,0,0,
1/2/2000,15:42:00,0.00,0,0,
1/2/2000,15:43:00,0.00,0,0,
1/2/2000,15:44:00,0.00,0,0,
1/2/2000,15:45:00,0.00,0,0,
1/2/2000,15:46:00,0.00,0,0,
1/2/2000,15:47:00,0.00,0,0,
1/2/2000,15:48:00,0.00,0,0,
1/2/2000,15:49:00,0.00,0,0,
1/2/2000,15:50:00,0.00,0,0,
1/2/2000,15:51:00,0.00,0,0,
1/2/2000,15:52:00,0.00,0,0,
1/2/2000,15:53:00,0.00,0,0,
1/2/2000,15:54:00,0.00,0,0,
1/2/2000,15:55:00,0.00,0,0,
1/2/2000,15:56:00,0.00,0,0,
1/2/2000,15:57:00,0.00,0,0,
1/2/2000,15:58:00,0.00,0,0,
1/2/2000,15:59:00,0.00,0,0,
1/2/2000,16:00:00,0.00,0,0,
1/2/2000,16:01:00,0.00,0,0,
1/2/2000,16:02:00,0.00,0,0,
1/2/2000,16:03:00,0.00,0,0,
1/2/2000,16:04:00,0.00,0,0,
1/2/2000,16:05:00,0.00,0,0,
1/2/2000,16:06:00,0.00,0,0,
1/2/2000,16:07:00,0.00,0,0,
1/2/2000,16:08:00,0.00,0,0,
1/2/2000,16:09:00,0.00,0,0,
1/2/2000,16:10:00,0.00,0,0,
1/2/2000,16:11:00,0.00,0,0,
1/2/2000,16:12:00,0.00,0,0,
1/2/2000,16:13:00,0.00,0,0,
1/2/2000,16:14:00,0.00,0,0,
1/2/2000,16:15:00,0.00,0,0,
1/2/2000,16:16:00,0.00,0,0,
1/2/2000,16:17:00,0.00,0,0,
1/2/2000,16:18:00,0.00,0,0,
1/2/2000,16:19:00,0.00,0,0,
1/2/2000,16:20:00,0.00,0,0,
1/2/2000,16:21:00,0.00,0,0,
1/2/2000,16:22:00,0.00,0,0,
1/2/2000,16:23:00,0.00,0,0,
1/2/2000,16:24:00,0.00,0,0,
1/2/2000,16:25:00,0.00,0,0,
1/2/2000,16:26:00,0.00,0,0,
1/2/2000,16:27:00,25.11,0,0,
1/2/2000,16:28:00,0.00,0,0,
1/2/2000,16:29:00,0.00,0,0,
1/2/2000,16:30:00,0.00,0,0,
1/2/2000,16:31:00,0.00,0,0,
1/2/2000,16:32:00,0.00,0,0,
1/2/2000,16:33:00,0.00,0,0,
1/2/2000,16:34:00,0.00,0,0,
1/2/2000,16:35:00,0.00,0,0,
1/2/2000,16:36:00,0.00,0,0,
1/2/2000,16:37:00,0.00,0,0,
1/2/2000,16:38:00,0.00,0,0,
1/2/2000,16:39:00,0.00,0,0,
1/2/2000,16:40:00,0.00,0,0,
1/2/2000,16:41:00,0.00,0,0,
1/2/2000,16:42:00,0.00,0,0,
1/2/2000,16:43:00,0.00,0,0,
1/2/2000,16:44:00,0.00,0,0,
1/2/2000,16:45:00,0.00,0,0,
1/2/2000,16:46:00,0.00,0,0,
1/2/2000,16:47:00,13.81,0,0,
1/2/2000,16:48:00,0.00,0,0,
1/2/2000,16:49:00,0.00,0,0,
1/2/2000,16:50:00,0.00,0,0,
1/2/2000,16:51:00,0.00,0,0,
1/2/2000,16:52:00,0.00,0,0,
1/2/2000,16:53:00,0.00,0,0,
1/2/2000,16:54:00,0.00,0,0,
1/2/2000,16:55:00,0.00,0,0,
1/2/2000,16:56:00,0.00,0,0,
1/2/2000,16:57:00,0.00,0,0,
1/2/2000,16:58:00,0.00,0,0,
1/2/2000,16:59:00,0.00,0,0,
1/2/2000,17:00:00,0.00,0,0,
1/2/2000,17:01:00,0.00,0,0,
1/2/2000,17:02:00,0.00,0,0,
1/2/2000,17:03:00,0.00,0,0,
1/2/2000,17:04:00,0.00,0,0,
1/2/2000,17:05:00,0.00,0,0,
1/2/2000,17:06:00,0.00,0,0,
1/2/2000,17:07:00,0.00,0,0,
1/2/2000,17:08:00,0.00,0,0,
1/2/2000,17:09:00,0.00,0,0,
1/2/2000,17:10:00,0.00,0,0,
1/2/2000,17:11:00,0.00,0,0,
1/2/2000,17:12:00,0.00,0,0,
1/2/2000,17:13:00,0.00,0,0,
1/2/2000,17:14:00,15.41,0,0,
1/2/2000,17:15:00,0.00,0,0,
1/2/2000,17:16:00,0.00,0,0,
1/2/2000,17:17:00,0.00,0,0,
1/2/2000,17:18:00,0.00,0,0,
1/2/2000,17:19:00,0.00,0,0,
1/2/2000,17:20:00,0.00,0,0,
1/2/2000,17:21:00,7.63,0,0,
1/2/2000,17:22:00,0.00,0,0,
1/2/2000,17:23:00,0.00,0,0,
1/2/2000,17:24:00,0.00,0,0,
1/2/2000,17:25:00,0.00,0,0,
1/2/2000,17:26:00,0.00,0,0,
1/2/2000,17:27:00,0.00,0,0,
1/2/2000,17:28:00,0.00,0,0,
1/2/2000,17:29:00,0.00,0,0,
1/2/2000,17:30:00,0.00,0,0,
1/2/2000,17:31:00,0.00,0,0,
1/2/2000,17:32:00,0.00,0,0,
1/2/2000,17:33:00,0.00,0,0,
1/2/2000,17:34:00,0.00,0,0,
1/2/2000,17:35:00,0.00,0,0,
1/2/2000,17:36:00,0.00,0,0,
1/2/2000,17:37:00,0.00,0,0,
1/2/2000,17:38:00,0.00,0,0,
1/2/2000,17:39:00,0.00,0,0,
1/2/2000,17:40:00,0.00,0,0,
1/2/2000,17:41:00,0.00,0,0,
1/2/2000,17:42:00,0.00,0,0,
1/2/2000,17:43:00,0.00,0,0,
1/2/2000,17:44:00,0.00,0,0,
1/2/2000,17:45:00,0.00,0,0,
1/2/2000,17:46:00,0.00,0,0,
1/2/2000,17:47:00,0.00,0,0,
1/2/2000,17:48:00,0.00,0,0,
1/2/2000,17:49:00,0.00,0,0,
1/2/2000,17:50:00,0.00,0,0,
1/2/2000,17:51:00,0.00,0,0,
1/2/2000,17:52:00,0.00,0,0,
1/2/2000,17:53:00,0.00,0,0,
1/2/2000,17:54:00,0.00,0,0,
1/2/2000,17:55:00,0.00,0,0,
1/2/2000,17:56:00,0.00,0,0,
1/2/2000,17:57:00,0.00,0,0,
1/2/2000,17:58:00,0.00,0,0,
1/2/2000,17:59:00,0.00,0,0,
1/2/2000,18:00:00,0.00,0,0,
1/2/2000,18:01:00,0.00,0,0,
1/2/2000,18:02:00,0.00,0,0,
1/2/2000,18:03:00,0.00,0,0,
1/2/2000,18:04:00,0.00,0,0,
1/2/2000,18:05:00,0.00,0,0,
1/2/2000,18:06:00,0.00,0,0,
1/2/2000,18:07:00,0.00,0,0,
1/2/2000,18:08:00,0.00,0,0,
1/2/2000,18:09:00,0.00,0,0,
1/2/2000,18:10:00,0.00,0,0,
1/2/2000,18:11:00,0.00,0,0,
1/2/2000,18:12:00,0.00,0,0,
1/2/2000,18:13:00,0.00,0,0,
1/2/2000,18:14:00,0.00,0,0,
1/2/2000,18:15:00,0.00,0,0,
1/2/2000,18:16:00,0.00,0,0,
1/2/2000,18:17:00,0.00,0,0,
1/2/2000,18:18:00,401.63,0,907,
1/2/2000,18:19:00,503.48,0,1908,
1/2/2000,18:20:00,1682.38,0,1858,
1/2/2000,18:21:00,2854.20,0,1477,
1/2/2000,18:22:00,248.17,0,862,
1/2/2000,18:23:00,1821.77,0,777,
1/2/2000,18:24:00,1177.20,0,1567,
1/2/2000,18:25:00,1289.27,0,988,
1/2/2000,18:26:00,1364.15,0,1583,
1/2/2000,18:27:00,1522.45,0,1236,
1/2/2000,18:28:00,1527.28,0,1953,
1/2/2000,18:29:00,1543.32,0,778,
1/2/2000,18:30:00,1586.43,0,1457,
1/2/2000,18:31:00,1635.57,0,1069,
1/2/2000,18:32:00,1520.77,0,1096,
1/2/2000,18:33:00,1596.69,0,686,
1/2/2000,18:34:00,1333.86,0,1315,
1/2/2000,18:35:00,2658.07,0,1108,
1/2/2000,18:36:00,1785.29,0,1065,
1/2/2000,18:37:00,368.06,0,1793,
1/2/2000,18:38:00,2181.01,0,1293,
1/2/2000,18:39:00,2841.04,0,1787,
1/2/2000,18:40:00,1532.74,0,682,
1/2/2000,18:41:00,1483.62,0,1689,
1/2/2000,18:42:00,1404.26,0,1461,
1/2/2000,18:43:00,1394.36,0,727,
1/2/2000,18:44:00,1372.66,0,733,
1/2/2000,18:45:00,1639.21,0,175,
1/2/2000,18:46:00,310.31,0,1677,
1/2/2000,18:47:00,1494.08,0,939,
1/2/2000,18:48:00,1606.14,0,529,
1/2/2000,18:49:00,1542.46,0,806,
1/2/2000,18:50:00,1424.16,0,1448,
1/2/2000,18:51:00,1459.90,0,1770,
1/2/2000,18:52:00,1281.96,0,1533,
1/2/2000,18:53:00,1727.03,0,290,
1/2/2000,18:54:00,963.01,0,669,
1/2/2000,18:55:00,1415.54,0,1393,
1/2/2000,18:56:00,1281.93,0,1126,
1/2/2000,18:57:00,363.98,0,660,
1/2/2000,18:58:00,1091.57,0,1597,
1/2/2000,18:59:00,1330.05,0,1203,
1/2/2000,19:00:00,343.98,0,1798,
1/2/2000,19:01:00,1413.07,0,572,
1/2/2000,19:02:00,1678.25,0,1772,
1/2/2000,19:03:00,1227.27,0,1186,
1/2/2000,19:04:00,1411.00,0,255,
1/2/2000,19:05:00,1464.99,0,953,
1/2/2000,19:06:00,1654.78,0,1458,
1/2/2000,19:07:00,2763.37,0,580,
1/2/2000,19:08:00,1332.77,0,1443,
1/2/2000,19:09:00,3100.93,0,365,
1/2/2000,19:10:00,1511.59,0,973,
1/2/2000,19:11:00,1199.69,0,733,
1/2/2000,19:12:00,193.85,0,590,
1/2/2000,19:13:00,2483.43,0,791,
1/2/2000,19:14:00,1085.25,0,350,
1/2/2000,19:15:00,1117.39,0,1751,
1/2/2000,19:16:00,1341.79,0,1370,
1/2/2000,19:17:00,257.08,0,1195,
1/2/2000,19:18:00,1372.90,0,1649,
1/2/2000,19:19:00,1632.33,0,443,
1/2/2000,19:20:00,1295.87,0,564,
1/2/2000,19:21:00,1424.83,0,1037,
1/2/2000,19:22:00,208.87,0,1461,
1/2/2000,19:23:00,1330.37,0,745,
1/2/2000,19:24:00,1257.88,0,378,
1/2/2000,19:25:00,1171.27,0,345,
1/2/2000,19:26:00,1163.53,0,700,
1/2/2000,19:27:00,3071.19,0,1770,
1/2/2000,19:28:00,1338.69,0,252,
1/2/2000,19:29:00,1307.42,0,683,
1/2/2000,19:30:00,1225.03,0,1334,
1/2/2000,19:31:00,1129.75,0,353,
1/2/2000,19:32:00,1139.16,0,666,
1/2/2000,19:33:00,1049.96,0,1282,
1/2/2000,19:34:00,1367.69,0,305,
1/2/2000,19:35:00,2125.83,0,651,
1/2/2000,19:36:00,2101.06,0,187,
1/2/2000,19:37:00,1003.73,0,1726,
1/2/2000,19:38:00,1107.75,0,1535,
1/2/2000,19:39:00,2088.52,0,1783,
1/2/2000,19:40:00,235.47,0,1689,
1/2/2000,19:41:00,963.59,0,1355,
1/2/2000,19:42:00,1016.05,0,1965,
1/2/2000,19:43:00,1017.78,0,1547,
1/2/2000,19:44:00,915.07,0,618,
1/2/2000,19:45:00,1136.61,0,1474,
1/2/2000,19:46:00,1062.66,0,908,
1/2/2000,19:47:00,1234.12,0,1434,
1/2/2000,19:48:00,1008.33,0,401,
1/2/2000,19:49:00,1073.39,0,941,
1/2/2000,19:50:00,928.86,0,897,
1/2/2000,19:51:00,1102.95,0,1103,
1/2/2000,19:52:00,396.79,0,222,
1/2/2000,19:53:00,152.24,0,1675,
1/2/2000,19:54:00,2063.57,0,1020,
1/2/2000,19:55:00,886.35,0,652,
1/2/2000,19:56:00,142.67,0,1229,
1/2/2000,19:57:00,964.09,0,1169,
1/2/2000,19:58:00,904.55,0,228,
1/2/2000,19:59:00,945.39,0,1758,
1/2/2000,20:00:00,925.05,0,1987,
1/2/2000,20:01:00,1119.16,0,140,
1/2/2000,20:02:00,832.66,0,322,
1/2/2000,20:03:00,978.26,0,656,
1/2/2000,20:04:00,754.53,0,878,
1/2/2000,20:05:00,806.27,0,788,
1/2/2000,20:06:00,744.42,0,1512,
1/2/2000,20:07:00,1954.53,0,1195,
1/2/2000,20:08:00,198.14,0,377,
1/2/2000,20:09:00,85.22,0,674,
1/2/2000,20:10:00,887.36,0,1991,
1/2/2000,20:11:00,795.82,0,1658,
1/2/2000,20:12:00,830.43,0,1651,
1/2/2000,20:13:00,765.02,0,777,
1/2/2000,20:14:00,746.53,0,100,
1/2/2000,20:15:00,711.35,0,299,
1/2/2000,20:16:00,787.99,0,1784,
1/2/2000,20:17:00,817.88,0,1043,
1/2/2000,20:18:00,400.72,0,1649,
1/2/2000,20:19:00,764.14,0,229,
1/2/2000,20:20:00,749.62,0,1826,
1/2/2000,20:21:00,171.04,0,322,
1/2/2000,20:22:00,618.92,0,1187,
1/2/2000,20:23:00,782.25,0,775,
1/2/2000,20:24:00,726.36,0,970,
1/2/2000,20:25:00,641.74,0,1341,
1/2/2000,20:26:00,122.71,0,1999,
1/2/2000,20:27:00,165.68,0,1855,
1/2/2000,20:28:00,612.75,0,1610,
1/2/2000,20:29:00,658.50,0,203,
1/2/2000,20:30:00,627.72,0,1231,
1/2/2000,20:31:00,2062.34,0,190,
1/2/2000,20:32:00,497.72,0,1160,
1/2/2000,20:33:00,650.94,0,264,
1/2/2000,20:34:00,613.71,0,1667,
1/2/2000,20:35:00,563.31,0,1651,
1/2/2000,20:36:00,587.93,0,1084,
1/2/2000,20:37:00,596.06,0,1632,
1/2/2000,20:38:00,72.16,0,335,
1/2/2000,20:39:00,570.47,0,402,
1/2/2000,20:40:00,486.51,0,1964,
1/2/2000,20:41:00,560.68,0,877,
1/2/2000,20:42:00,517.47,0,200,
1/2/2000,20:43:00,569.13,0,1156,
1/2/2000,20:44:00,91.71,0,1733,
1/2/2000,20:45:00,511.62,0,1707,
1/2/2000,20:46:00,558.94,0,1062,
1/2/2000,20:47:00,538.17,0,1710,
1/2/2000,20:48:00,538.84,0,1853,
1/2/2000,20:49:00,1652.91,0,902,
1/2/2000,20:50:00,492.42,0,1601,
1/2/2000,20:51:00,535.99,0,1120,
1/2/2000,20:52:00,492.70,0,918,
1/2/2000,20:53:00,437.63,0,1367,
1/2/2000,20:54:00,433.23,0,709,
1/2/2000,20:55:00,388.22,0,854,
1/2/2000,20:56:00,125.87,0,183,
1/2/2000,20:57:00,376.54,0,826,
1/2/2000,20:58:00,473.77,0,1576,
1/2/2000,20:59:00,424.68,0,1872,
1/2/2000,21:00:00,1573.42,0,695,
1/2/2000,21:01:00,322.32,0,323,
1/2/2000,21:02:00,413.09,0,664,
1/2/2000,21:03:00,354.55,0,176,
1/2/2000,21:04:00,526.79,0,519,
1/2/2000,21:05:00,438.37,0,745,
1/2/2000,21:06:00,99.00,0,284,
1/2/2000,21:07:00,449.08,0,1342,
1/2/2000,21:08:00,413.84,0,1108,
1/2/2000,21:09:00,418.66,0,1581,
1/2/2000,21:10:00,2052.02,0,897,
1/2/2000,21:11:00,2172.71,0,117,
1/2/2000,21:12:00,1799.64,0,1694,
1/2/2000,21:13:00,443.74,0,126,
1/2/2000,21:14:00,365.63,0,1320,
1/2/2000,21:15:00,405.42,0,1371,
1/2/2000,21:16:00,354.02,0,1336,
1/2/2000,21:17:00,1726.52,0,562,
1/2/2000,21:18:00,387.91,0,385,
1/2/2000,21:19:00,364.07,0,1135,
1/2/2000,21:20:00,305.56,0,257,
1/2/2000,21:21:00,399.42,0,934,
1/2/2000,21:22:00,64.67,0,586,
1/2/2000,21:23:00,294.44,0,338,
1/2/2000,21:24:00,352.08,0,495,
1/2/2000,21:25:00,329.66,0,1775,
1/2/2000,21:26:00,41.00,0,1626,
1/2/2000,21:27:00,343.89,0,980,
1/2/2000,21:28:00,391.64,0,1835,
1/2/2000,21:29:00,37.05,0,1635,
1/2/2000,21:30:00,51.15,0,1016,
1/2/2000,21:31:00,329.68,0,1182,
1/2/2000,21:32:00,40.32,0,209,
1/2/2000,21:33:00,87.95,0,1289,
1/2/2000,21:34:00,318.59,0,132,
1/2/2000,21:35:00,286.37,0,1273,
1/2/2000,21:36:00,267.91,0,869,
1/2/2000,21:37:00,330.57,0,1484,
1/2/2000,21:38:00,260.10,0,705,
1/2/2000,21:39:00,320.65,0,1257,
1/2/2000,21:40:00,63.87,0,1854,
1/2/2000,21:41:00,299.85,0,702,
1/2/2000,21:42:00,293.34,0,212,
1/2/2000,21:43:00,244.23,0,1664,
1/2/2000,21:44:00,302.37,0,542,
1/2/2000,21:45:00,245.68,0,1333,
1/2/2000,21:46:00,343.81,0,1446,
1/2/2000,21:47:00,323.11,0,934,
1/2/2000,21:48:00,31.30,0,799,
1/2/2000,21:49:00,318.54,0,400,
1/2/2000,21:50:00,277.32,0,874,
1/2/2000,21:51:00,243.85,0,301,
1/2/2000,21:52:00,293.88,0,1182,
1/2/2000,21:53:00,68.08,0,405,
1/2/2000,21:54:00,274.39,0,1382,
1/2/2000,21:55:00,304.10,0,1467,
1/2/2000,21:56:00,224.13,0,228,
1/2/2000,21:57:00,269.99,0,495,
1/2/2000,21:58:00,269.51,0,198,
1/2/2000,21:59:00,1329.41,0,249,
1/2/2000,22:00:00,268.87,0,1885,
1/2/2000,22:01:00,230.72,0,1594,
1/2/2000,22:02:00,218.83,0,900,
1/2/2000,22:03:00,270.66,0,925,
1/2/2000,22:04:00,26.23,0,1107,
1/2/2000,22:05:00,232.37,0,429,
1/2/2000,22:06:00,1079.01,0,1481,
1/2/2000,22:07:00,227.95,0,743,
1/2/2000,22:08:00,232.88,0,921,
1/2/2000,22:09:00,463.71,0,308,
1/2/2000,22:10:00,246.24,0,1471,
1/2/2000,22:11:00,245.61,0,870,
1/2/2000,22:12:00,1557.31,0,200,
1/2/2000,22:13:00,63.73,0,1774,
1/2/2000,22:14:00,1241.03,0,308,
1/2/2000,22:15:00,324.98,0,1617,
1/2/2000,22:16:00,242.09,0,288,
1/2/2000,22:17:00,197.09,0,309,
1/2/2000,22:18:00,213.49,0,1799,
1/2/2000,22:19:00,213.35,0,972,
1/2/2000,22:20:00,231.73,0,1213,
1/2/2000,22:21:00,214.02,0,1636,
1/2/2000,22:22:00,187.25,0,924,
1/2/2000,22:23:00,231.11,0,924,
1/2/2000,22:24:00,248.41,0,131,
1/2/2000,22:25:00,40.99,0,469,
1/2/2000,22:26:00,40.73,0,1691,
1/2/2000,22:27:00,250.35,0,929,
1/2/2000,22:28:00,184.26,0,384,
1/2/2000,22:29:00,199.75,0,180,
1/2/2000,22:30:00,191.21,0,1704,
1/2/2000,22:31:00,28.05,0,777,
1/2/2000,22:32:00,235.46,0,1572,
1/2/2000,22:33:00,163.12,0,366,
1/2/2000,22:34:00,207.33,0,272,
1/2/2000,22:35:00,238.79,0,1759,
1/2/2000,22:36:00,59.30,0,1016,
1/2/2000,22:37:00,210.20,0,153,
1/2/2000,22:38:00,52.50,0,1044,
1/2/2000,22:39:00,201.73,0,1377,
1/2/2000,22:40:00,194.16,0,1157,
1/2/2000,22:41:00,204.83,0,1189,
1/2/2000,22:42:00,198.62,0,206,
1/2/2000,22:43:00,236.79,0,1647,
1/2/2000,22:44:00,231.43,0,355,
1/2/2000,22:45:00,202.33,0,1845,
1/2/2000,22:46:00,196.09,0,822,
1/2/2000,22:47:00,217.00,0,372,
1/2/2000,22:48:00,195.55,0,498,
1/2/2000,22:49:00,175.89,0,929,
1/2/2000,22:50:00,207.57,0,1089,
1/2/2000,22:51:00,212.07,0,451,
1/2/2000,22:52:00,181.58,0,857,
1/2/2000,22:53:00,226.17,0,1555,
1/2/2000,22:54:00,185.31,0,1841,
1/2/2000,22:55:00,34.94,0,1789,
1/2/2000,22:56:00,214.05,0,1788,
1/2/2000,22:57:00,201.03,0,1091,
1/2/2000,22:58:00,204.50,0,276,
1/2/2000,22:59:00,210.17,0,1029,
1/2/2000,23:00:00,23.05,0,0,
1/2/2000,23:01:00,22.10,0,0,
1/2/2000,23:02:00,42.22,0,0,
1/2/2000,23:03:00,51.32,0,0,
1/2/2000,23:04:00,22.53,0,0,
1/2/2000,23:05:00,42.18,0,0,
1/2/2000,23:06:00,14.11,0,0,
1/2/2000,23:07:00,68.43,0,0,
1/2/2000,23:08:00,3.86,0,0,
1/2/2000,23:09:00,74.47,0,0,
1/2/2000,23:10:00,64.62,0,0,
1/2/2000,23:11:00,60.71,0,0,
1/2/2000,23:12:00,21.85,0,0,
1/2/2000,23:13:00,20.80,0,0,
1/2/2000,23:14:00,17.00,0,0,
1/2/2000,23:15:00,24.50,0,0,
1/2/2000,23:16:00,40.77,0,0,
1/2/2000,23:17:00,25.26,0,0,
1/2/2000,23:18:00,67.86,0,0,
1/2/2000,23:19:00,94.65,0,0,
1/2/2000,23:20:00,20.85,0,0,
1/2/2000,23:21:00,63.62,0,0,
1/2/2000,23:22:00,113.97,0,0,
1/2/2000,23:23:00,62.73,0,0,
1/2/2000,23:24:00,57.52,0,0,
1/2/2000,23:25:00,33.36,0,0,
1/2/2000,23:26:00,23.02,0,0,
1/2/2000,23:27:00,42.21,0,0,
1/2/2000,23:28:00,35.01,0,0,
1/2/2000,23:29:00,21.69,0,0,
1/2/2000,23:30:00,170.11,0,0,
1/2/2000,23:31:00,34.84,0,0,
1/2/2000,23:32:00,46.31,0,0,
1/2/2000,23:33:00,25.36,0,0,
1/2/2000,23:34:00,30.07,0,0,
1/2/2000,23:35:00,23.49,0,0,
1/2/2000,23:36:00,35.53,0,0,
1/2/2000,23:37:00,57.05,0,0,
1/2/2000,23:38:00,48.53,0,0,
1/2/2000,23:39:00,260.71,0,0,
1/2/2000,23:40:00,115.55,0,0,
1/2/2000,23:41:00,38.59,0,0,
1/2/2000,23:42:00,59.48,0,0,
